Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-06-06 03:00:00 UTC,7824.90361702127,,7847.30584313734,7842.47401076717,7912.23469387755,7845.0736077482,7883.16631267386,7845.05900900901,7838.59328358209,7850.01043478261
2019-06-06 04:00:00 UTC,7828.97860759494,,7835.24726447303,7833.00843446602,7919.62615384615,7834.94939257593,7866.41943020807,7835.20390625,7835.41666666667,7832.9023323615
2019-06-06 05:00:00 UTC,7801.20175,,7809.56050787498,7798.66762452107,7880.32727272727,7800.1324327957,7843.190827691,7797.3562037037,7792.875,7795.30149253732
2019-06-06 06:00:00 UTC,7801.46547945205,,7817.25637370491,7803.07539528433,7882.69552238806,7801.67510531594,7839.35404787158,7800.41685393259,7801.65625,7803.3008
2019-06-06 07:00:00 UTC,7795.534375,,7798.21711061858,7793.65326899878,7873.27966101695,7795.61301619433,7834.68492664073,7793.24423529412,7790.41935483871,7794.25037878788
2019-06-06 08:00:00 UTC,7785.22081632653,,7790.55956036935,7787.13245227608,7848.52741935484,7781.94227990974,7825.8474351903,7786.3893220339,7780.54591836735,7771.10101694913
2019-06-06 09:00:00 UTC,7806.63087378641,,7794.9113230387,7800.35087440381,7860.72818181818,7803.69487468671,7839.37850064695,7798.60307692308,7802.99074074074,7805.16153846154
2019-06-06 10:00:00 UTC,7794.96155555556,,7796.31197364217,7795.86648936171,7845.87169811321,7798.29955741627,7837.1602991536,7797.65844444444,7791.92592592593,7794.45875912409
2019-06-06 11:00:00 UTC,7828.13797979798,,7829.22366065226,7829.60327323161,7884.30133333333,7831.93547263682,7871.0090900597,7832.14712643678,7831.66875,7834.55912806539
2019-06-06 12:00:00 UTC,7773.6833,,7776.16687418741,7768.0884331116,7819.87672413793,7768.17845552297,7824.2107152432,7764.28427652733,7765.15042372881,7764.1172
2019-06-06 13:00:00 UTC,7716.03,,7708.43777478976,7708.46836560806,7752.52552083333,7710.60153801676,7767.13188470692,7705.90014760148,7708.03225806452,7699.47133599203
2019-06-06 14:00:00 UTC,7695.03095744681,,7671.24407919736,7674.65951365186,7728.80386740332,7674.26810126584,7729.93260816184,7671.83949612403,7671.76875,7669.33887262081
2019-06-06 15:00:00 UTC,7688.354,,7696.72561388728,7698.27079559364,7739.11340206186,7698.54411764705,7736.22088708933,7697.01428378378,7697.7037037037,7695.32653594771
2019-06-06 16:00:00 UTC,7697.1945945946,,7711.60191639612,7714.63330263157,7750.27904761904,7714.86314263918,7747.07235127772,7712.12174157304,7716.55909090909,7715.65258152173
2019-06-06 17:00:00 UTC,7676.74193877551,,7673.04901914649,7673.58738191632,7711.94977375566,7676.26630890052,7715.7372066561,7676.81060085837,7671.95434782609,7655.01230907457
2019-06-06 18:00:00 UTC,7579.86383561644,,7553.0209509164,7550.80466533063,7613.3220735786,7556.15193602695,7610.914227712,7536.28463476071,7555.67543859649,7555.07807890223
2019-06-06 19:00:00 UTC,7588.68545454546,,7581.38067771685,7585.47725490196,7645.08680555556,7586.55088522385,7630.83766795908,7586.23963636364,7586.47557471264,7585.66789087093
2019-06-06 20:00:00 UTC,7664.27377777778,,7668.14280394738,7671.10983890956,7712.29791666667,7670.25585429598,7696.08364664239,7682.69628691983,7646.31658878505,7668.43832335328
2019-06-06 21:00:00 UTC,7694.86594594595,,7725.77221677539,7718.08456976747,7766.70092592592,7720.26451759836,7737.94670156483,7720.75381818181,7721.78716216216,7727.78761061948
2019-06-06 22:00:00 UTC,,,7730.41184194718,7731.66201288245,7778.93333333334,7731.22232821341,7728.39118685879,7730.45,7734.27083333333,7728.63162251656
2019-06-06 23:00:00 UTC,7793.47818181818,,7774.1049472843,7765.17409722221,7812.74154929577,7767.37008684547,7777.81829020214,7769.69704035874,7773.92255434783,7773.40263157895
2019-06-07 00:00:00 UTC,7804.92127659575,,7815.35182485949,7806.63285191956,7860.30350877193,7804.72040487281,7789.96231551578,7808.22966507177,7807.31493506493,7805.29461756372
2019-06-07 01:00:00 UTC,7792.30837837838,,7784.45824351028,7791.48965986394,7848.985,7793.03217294899,7770.24365658214,7792.14056451613,7794.41517857143,7787.64074999999
2019-06-07 02:00:00 UTC,7785.38229357798,,7796.06726848312,7785.38130023641,7844.4275862069,7785.72639635316,7765.86712254528,7787.61164383561,7793.68292682927,7785.51755952381
2019-06-07 03:00:00 UTC,7798.50208333333,,7820.71435784032,7798.19940944882,7852.76212121212,7799.01164880037,7785.51194379661,7798.22679245283,7805.76056338028,7800.70990338164
2019-06-07 04:00:00 UTC,7801.29262135922,,7816.34442151204,7803.03587234043,7859.78070175439,7803.67993943063,7788.81591404389,7800.47823899371,7801.84905660377,7812.35078260869
2019-06-07 05:00:00 UTC,7802.71108910891,,7811.94751938799,7806.41017667844,7854.03333333334,7801.18504173623,7782.70647425125,7801.06302521008,7799.08088235294,7793.93881118881
2019-06-07 06:00:00 UTC,7910.54840909091,,7909.99157901695,7910.73562611276,7943.18829787233,7905.38571643594,7899.26631251692,7897.88208530806,7911.21644295302,7902.97252559727
2019-06-07 07:00:00 UTC,7951.26534653466,,7967.97352869337,7958.38777292572,7995.96272727273,7963.05566483749,7944.52244696981,7967.94629107981,7961.05714285714,7966.92581573897
2019-06-07 08:00:00 UTC,7985.39049019608,,7987.26521707296,7991.81341637009,8049.27192982456,7995.12245875464,7999.48105506777,8001.5586259542,7997.26910828025,7994.54669703871
2019-06-07 09:00:00 UTC,7973.41943396227,,7975.98798038224,7972.49243994944,8023.72434782609,7970.37548763736,7993.11640126182,7975.76378378378,7971.53157894737,7972.59164179104
2019-06-07 10:00:00 UTC,7976.03704081633,,7986.39822657205,7980.08416481071,8016.53617021277,7979.15354886114,7992.58668168419,7980.67069444444,7979.81132075472,7979.625
2019-06-07 11:00:00 UTC,7949.69538461538,,7953.95079376744,7946.01012345678,7992.19207920792,7947.4013109244,7954.55814860891,7944.28542372882,7948.96385542169,7946.93606557377
2019-06-07 12:00:00 UTC,7935.43838383839,,7937.91563868395,7935.69290540542,7977.59756097561,7935.63206454676,7936.82295672439,7934.90484615384,7938.66095890411,7935.32288930581
2019-06-07 13:00:00 UTC,7962.44873786408,,7950.81921286319,7960.81588652483,8004.95176470588,7961.27558801496,7961.04363276295,7960.1234065934,7962.66927083333,7966.68236111111
2019-06-07 14:00:00 UTC,7969.43484536083,,7971.19647530068,7967.05654700854,8003.01397849462,7967.58928159827,7971.75160062875,7967.16563106798,7969.27734375,7970.30181219111
2019-06-07 15:00:00 UTC,7941.08598130841,,7944.06289978715,7941.07004658386,7985.70384615385,7943.24227547166,7951.45254951379,7945.10413934426,7943.9448051948,7946.78712686567
