Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-05-26 22:00:00 UTC,2.038102358,,0.010004289,0.074049754,0.117727926,0.031746248,0.275960392,0.228000287,0.085232139,0.017554275
2019-05-26 23:00:00 UTC,2.185407908,1.507487171,0.007675874,0.075187609,0.054908363,0.015195387,0.261458532,0.092048777,0.069259735,0.02312443
2019-05-27 00:00:00 UTC,2.010674029,,0.01040323,0.076200654,0.151386781,0.026066717,0.135207504,0.058824657,0.065610663,0.031863151
2019-05-27 01:00:00 UTC,1.993725439,1.270208505,0.00780869,0.068443316,0.123536668,0.012856423,0.103757208,0.082469042,0.064628189,0.039270409
2019-05-27 02:00:00 UTC,1.81812387,,0.004193295,0.084293364,0.132058347,0.019905713,0.336317852,0.042059462,0.073337293,0.013368529
2019-05-27 03:00:00 UTC,1.873500877,1.515626121,0.010271788,0.070448516,0.128407525,0.015244632,0.363773624,0.050803757,0.042231769,0.03407416
2019-05-27 04:00:00 UTC,2.099302529,,0.007893693,0.082272525,0.116114317,0.019262337,0.229233301,0.032255907,0.061217875,0.026416728
2019-05-27 05:00:00 UTC,2.173493693,1.02128166,0.00467155,0.051009952,0.116217987,0.005914101,0.346018936,0.050271168,0.042671344,0.025946257
2019-05-27 06:00:00 UTC,0.926961558,,0.003326012,0.05435779,0.050090445,0.004596688,0.301931551,0.052153157,0.043532372,0.026849211
2019-05-27 07:00:00 UTC,0.056529112,1.116372517,0.004281213,0.066130564,0.077587628,0.00588469,0.147675449,0.072194187,0.053581984,0.020578469
2019-05-27 08:00:00 UTC,1.498275196,,0.003785963,0.067216376,0.105989378,0.008769636,0.178843104,0.084907916,0.058357962,0.017728804
2019-05-27 09:00:00 UTC,2.017632333,0.234741248,0.004058296,0.078138044,0.048235688,0.015108371,0.319397993,0.091039758,0.040253548,0.029290722
2019-05-27 10:00:00 UTC,2.119116295,,0.002001614,0.064411699,0.077878239,0.012720995,0.293307706,0.092746626,0.058122024,0.030985127
2019-05-27 11:00:00 UTC,1.555491819,1.26233126,0.005370333,0.074867299,0.11099692,0.007529282,0.250515723,0.052452515,0.061193251,0.01415747
2019-05-27 12:00:00 UTC,2.02018951,,0.004078062,0.081072286,0.141701854,0.022776988,0.174763323,0.057564192,0.074779305,0.031131434
2019-05-27 13:00:00 UTC,1.931174757,1.653617948,0.002131458,0.067132537,0.069571251,0.020341132,0.276649422,0.039550375,0.047939615,0.025792264
2019-05-27 14:00:00 UTC,1.652064115,,0.003416862,0.076525611,0.101130802,0.00881598,0.205240947,0.04634,0.046396161,0.032481146
2019-05-27 15:00:00 UTC,2.005939159,1.528880537,0.002028025,0.102300929,0.103144799,0.019752566,0.246607225,0.057178995,0.066428233,0.040317331
2019-05-27 16:00:00 UTC,2.029946512,,0.007541543,0.101403932,0.170572397,0.027282519,0.318581185,0.070998671,0.046386528,0.031498724
2019-05-27 17:00:00 UTC,2.187791995,1.001166363,0.007110481,0.09384246,0.11968694,0.039232157,0.304707201,0.062013936,0.049141338,0.053933374
