Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,exmo,gemini,kraken,others
2019-06-04 06:00:00 UTC,4.65,67.78333333333333,66.51666666666667,45.68333333333333,43.65,99.63333333333334,15.333333333333334,4.783333333333333,65.16666666666667,49.599999999999994
2019-06-04 07:00:00 UTC,4.733333333333333,61.61666666666667,61.35,57.05,51.56666666666667,94.35,15.833333333333334,5.75,62.666666666666664,40.35
2019-06-04 08:00:00 UTC,5.866666666666667,43.8,33.15,31.233333333333334,38.583333333333336,63.583333333333336,11.066666666666666,3.95,39.31666666666667,27.916666666666664
2019-06-04 09:00:00 UTC,4.8,46.266666666666666,30.5,26.166666666666668,22.266666666666666,55.88333333333333,15.616666666666667,1.8166666666666667,41.3,21.450000000000003
2019-06-04 10:00:00 UTC,5.466666666666667,37.21666666666667,24.466666666666665,24.15,32.333333333333336,59.31666666666667,12.483333333333333,2.05,44.86666666666667,20.233333333333334
2019-06-04 11:00:00 UTC,5.75,34.833333333333336,17.616666666666667,18.4,32.766666666666666,62.1,18.216666666666665,1.5166666666666666,40.78333333333333,21.049999999999997
2019-06-04 12:00:00 UTC,5.4,29.25,19.85,21.05,20.416666666666668,66.15,19.266666666666666,3.1,44.516666666666666,17.46666666666667
2019-06-04 13:00:00 UTC,5.533333333333333,52.4,31.35,24.316666666666666,37.03333333333333,80.8,10.533333333333333,3.8333333333333335,46.63333333333333,28.450000000000003
2019-06-04 14:00:00 UTC,5.866666666666667,31.016666666666666,31.4,15.45,23.35,64.68333333333334,8.233333333333333,2.966666666666667,30.483333333333334,25.083333333333336
2019-06-04 15:00:00 UTC,5.25,50.833333333333336,21.65,15.316666666666666,30.633333333333333,69.41666666666667,11.6,3.6333333333333333,41.61666666666667,22.65
2019-06-04 16:00:00 UTC,5.45,50.266666666666666,30.383333333333333,16.4,25.35,78.13333333333334,10.633333333333333,3.8666666666666667,47.13333333333333,28.71666666666667
2019-06-04 17:00:00 UTC,5.383333333333333,186.78333333333333,84.6,69.43333333333334,83.63333333333334,296.03333333333336,32.43333333333333,28.233333333333334,186.83333333333334,89.45
2019-06-04 18:00:00 UTC,5.1,68.28333333333333,30.266666666666666,17.533333333333335,44.56666666666667,153.0,17.983333333333334,17.183333333333334,69.33333333333333,40.4
2019-06-04 19:00:00 UTC,4.916666666666667,100.85,37.65,26.666666666666668,68.93333333333334,203.65,22.416666666666668,19.45,110.35,54.9
2019-06-04 20:00:00 UTC,3.6333333333333333,52.516666666666666,23.283333333333335,13.0,40.78333333333333,112.08333333333333,12.416666666666666,5.983333333333333,48.15,30.333333333333336
2019-06-04 21:00:00 UTC,4.166666666666667,74.43333333333334,51.1,46.2,59.6,149.01666666666668,12.516666666666667,11.983333333333333,77.68333333333334,41.41666666666667
2019-06-04 22:00:00 UTC,4.9,75.4,57.55,37.95,50.61666666666667,135.13333333333333,11.116666666666667,9.416666666666666,71.48333333333333,37.18333333333333
2019-06-04 23:00:00 UTC,4.233333333333333,36.733333333333334,23.033333333333335,26.583333333333332,19.483333333333334,73.4,4.183333333333334,3.6333333333333333,24.866666666666667,23.666666666666664
2019-06-05 00:00:00 UTC,4.8,63.333333333333336,44.266666666666666,36.6,29.083333333333332,89.13333333333334,7.316666666666666,6.25,44.71666666666667,34.800000000000004
2019-06-05 01:00:00 UTC,5.083333333333333,22.866666666666667,32.833333333333336,18.016666666666666,18.3,54.65,2.533333333333333,3.1333333333333333,18.266666666666666,20.78333333333334
2019-06-05 02:00:00 UTC,5.433333333333334,42.03333333333333,29.0,24.333333333333332,22.116666666666667,66.75,5.0,3.2333333333333334,32.916666666666664,19.833333333333336
