bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,asks,bids,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,exmo,gemini,kraken,others,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,bit-x,bitbay,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,kraken,others
2.157411272,0.001942524,0.045303138,0.131318979,0.011731106000000002,0.26938485300000004,0.036031586000000004,0.04982539,0.027317236,24682650.82,12225547.38,7900.99111111111,7903.748833774351,7900.28426253687,7951.444117647059,7901.2079140240085,7869.27586186685,7902.65465116279,7899.97391304348,7897.50558035718,5.116666666666667,49.6,25.23333333333333,23.216666666666665,12.666666666666664,51.71666666666667,3.6,2.8666666666666667,14.183333333333335,17.9,16.844474046933502,20.389470576047,19.2942577477357,16.4530302272411,18.2591862314354,14.274193629177999,18.321388849295897,21.3945643488383,18.8352337697148,629.6021,77.73018452,384.77423400999,243.0486251,181.35898526,251.61619896,500.24079101,39.2443155371,181.72184639,183.86547261977185
2.143112802,0.0036529040000000002,0.043245738,0.11099734900000001,0.021603335,0.19532423699999998,0.020191308,0.042143731,0.055020383,24178458.32,13179579.71,7854.7310989011,7861.00303307104,7856.1934902597495,7928.042857142859,7855.78905150213,7828.699784740941,7857.39540880502,7857.51219512195,7854.94822134388,5.033333333333333,19.633333333333333,19.45,15.883333333333333,11.533333333333333,43.65,2.433333333333333,2.65,9.3,13.933333333333335,10.4500119564954,10.896012784969098,9.399336678234839,10.4242848332824,10.073200490785698,11.8576366114711,8.8105434388023,9.896803653754858,10.048618259523801,637.8083,89.04874619,229.60790752,174.69689027,171.30850102,290.66664981,324.38890108,50.0168980928,141.41019999,109.4979104552146
2.14717172,0.004574792,0.040866854,0.09103741300000001,0.013568568999999999,0.247585936,0.025358365,0.032865602,0.027662685,24105306.95,13211207.25,7856.40483870968,7862.79848034547,7858.971970954351,7915.386842105269,7860.47147735193,7823.744005065509,7857.7988392857205,7862.71,7859.09355742297,5.083333333333333,23.15,19.95,16.733333333333334,9.15,51.11666666666667,3.433333333333333,1.8666666666666667,15.15,15.433333333333335,15.685763248134197,13.5281543493677,14.831395628694699,10.0365324832013,15.205305479312802,13.717150348835599,13.1006701380605,15.0326481434271,12.1538239200339,662.9475,56.26622119,122.150931899998,172.39379568,193.64070585,215.86623149,515.77742318,19.5893154292,215.43922162,134.21877988872473
2.170500123,0.005824463,0.034755827,0.141926934,0.013371986,0.28628793199999997,0.021984407999999997,0.016697852,0.022545005,24208794.81,12948293.99,7859.018139534879,7872.557867912429,7862.88648590021,7938.71884057971,7863.51244722958,7830.910298955,7859.351176470591,7865.3125,7860.46575342465,4.7,26.23333333333333,14.883333333333333,13.083333333333336,9.233333333333333,55.53333333333333,3.6,1.4166666666666667,9.833333333333334,12.216666666666667,18.007890591447,17.019578798680698,17.0398992997166,7.96404189722893,15.9727872093098,18.6374046196973,16.2334458108764,15.774494521833502,14.9046223324401,606.0711,40.93500425,126.80436444,123.11915305,119.26636529,206.20310803,441.49335637999803,16.3247455486,121.17135148,98.4602285853743
1.919247207,0.004562401,0.044187127,0.105693732,0.012366665,0.289421175,0.01591111,0.018637315,0.023530027000000002,23606784.02,13654436.27,7827.278313253009,7825.681327044929,7820.974011627901,7895.46170212766,7822.4539356725,7800.224337886641,7822.42756521739,7820.45833333333,7821.421693121691,4.633333333333333,30.9,19.483333333333334,22.15,10.9,39.93333333333333,5.95,1.9166666666666667,16.166666666666668,16.849999999999998,14.3343532274576,15.054075083003399,12.994630603865199,12.8339148735975,13.0760821680439,12.262972737690198,13.019262285203302,13.195162706104801,12.095144706491402,543.1086,108.73346287,282.71275868,208.98758883,198.896284660001,222.51338264,315.830281039999,26.954504481199997,286.07614985,117.84063487156021
2.075064318,0.003259917,0.040459496,0.10766552,0.011943468,0.155240575,0.027040885,0.01777563,0.01200728,23866904.58,13663640.36,7847.003428571429,7863.71856568208,7851.170598130841,7921.38656716418,7850.70825726141,7816.10518159963,7847.708375,7864.14516129032,7852.27229299364,4.033333333333333,28.466666666666665,18.483333333333334,20.8,11.65,39.61666666666667,4.466666666666667,1.3333333333333333,15.283333333333333,14.5,12.7825685066538,15.0972751008412,17.2177217777462,18.5440580665162,15.643614482154401,10.2461863665889,14.329957419686501,13.4329777961969,15.8732951285162,475.1222,61.6150425,98.2578536799987,196.77497466,162.59641265,167.09354403,331.70078936,18.82774174,208.97861384,114.94199388477689
2.1639165940000002,0.002625316,0.052192833,0.10519628,0.0072822780000000005,0.207223226,0.038290853,0.021941798999999998,0.032453246,24210751.01,13216459.21,7850.30423913043,7890.49222085287,7881.44717601548,7947.66373626374,7880.97520372008,7834.03809762134,7886.35762376237,7883.80729166667,7880.892826086959,4.466666666666667,32.35,23.266666666666666,26.216666666666665,21.53333333333333,55.03333333333333,10.316666666666666,1.6833333333333331,33.5,21.45,80.0843156262672,10.746628562846801,12.3525353634617,10.5733156391678,11.0724864616735,11.395607071273501,9.53732742060963,10.4900205341428,12.835034033931198,460.2626,138.71740381,353.538650709997,277.549105919999,384.24395905,371.53991597,681.19926929,31.4278115174,609.38237451,212.14719184920708
1.425517265,0.008810489,0.039621177,0.069386969,0.006814146,0.11224613900000001,0.022085888999999997,0.027112518,0.038199778999999996,23714992.23,12102143.0,7943.95875,7969.28512605015,7974.651306477941,8006.647236180909,7972.698358608391,7899.235914575709,7976.97849999999,7976.832720588241,7974.050268656741,3.8666666666666663,80.06666666666666,56.13333333333333,35.8,40.98333333333333,92.68333333333334,14.983333333333333,3.6666666666666665,64.25,36.91666666666667,50.771890274117006,36.7954457462651,34.691648220145,25.9559549194162,35.761372049585205,25.473009402329502,30.5195491670506,33.3893010024538,34.4446957424226,510.2229,216.44357178,977.0897871399809,601.319818059995,487.817263300001,1019.93390446,1464.35373211,75.7048100205,1353.56820902,383.6025682557184
0.6428375829999999,0.009892376,0.041741923,0.124990037,0.010152384,0.108255406,0.017130585,0.022476619,0.019338475,23493277.51,12231123.39,,7965.23724736386,7969.1131532524705,8011.68656716418,7972.4287218502795,7898.2990739340585,7964.74822916667,7969.18421052632,7969.65706940875,3.466666666666667,28.11666666666667,22.23333333333333,16.083333333333332,21.416666666666668,51.66666666666666,8.7,1.6,23.86666666666667,21.066666666666666,,16.4421707228075,12.7435226668424,16.956453696098198,12.7193025097574,11.5066359082727,9.457067864034642,13.8486856887516,12.611859595656199,450.1366,98.33111875,204.61887899,189.55356258,134.01772789,489.228532419999,780.6360121400011,9.18404418,293.53520748,171.09192878050652
1.538577163,0.006501909,0.079761731,0.07820775599999999,0.012709433999999999,0.169687135,0.018075797,0.026051749,0.038747323,24480004.16,11999425.2,8003.126590909101,7991.937355076659,8003.878815911221,8024.48,7997.869909411179,7904.4916313331005,7996.51990610328,8000.8137254902,8006.7670416198,5.25,32.36666666666667,30.68333333333333,15.983333333333333,25.38333333333333,59.96666666666667,10.116666666666667,3.55,35.73333333333333,25.766666666666666,16.572877707451,15.527646656108,16.713128364816,11.2438217920201,16.9497514798571,15.2030971013938,15.5517200425933,14.231201911403598,17.111282705789,673.9968,64.81927911000011,296.259733529998,300.67015715,252.80784345,530.662499339999,813.046346719999,74.6567838055,511.61946171,195.684469529006
2.2204682730000003,0.006148108,0.065392363,0.102844265,0.010908795,0.15798231599999998,0.016365951,0.010636438,0.03218329,24702351.74,11254398.57,8031.89064516129,8030.453607818041,8033.1406531986295,8061.45340314136,8029.94218691088,7929.70852170769,8035.51492990653,8032.498106060609,8037.4795419847205,5.25,45.75,37.266666666666666,19.78333333333333,35.28333333333333,92.8,13.683333333333335,7.133333333333333,50.55,27.16666666666667,20.312592463650397,22.828226292632397,19.9997568745461,26.7584236904173,22.2265178258285,13.3666706642997,20.249308169166397,22.024112744606498,19.8683434425155,701.3926,124.57857867,1007.3639972399901,419.10664411999903,257.65066933,614.604165879998,1226.88244807,122.6210508126,741.462100640001,294.2036631553281
2.192394796,0.0032930859999999998,0.041448661,0.131288584,0.011089396999999999,0.283479632,0.008574423000000001,0.016104648,0.016910126,25006542.23,11813432.63,8023.25388349515,8030.72301941323,8021.860667396049,8052.415178571429,8021.8079302141405,7927.02884907083,8021.248877005341,8021.7702020202005,8026.48200483093,5.333333333333333,27.3,24.016666666666666,14.8,22.7,69.5,7.15,3.1166666666666667,33.85,19.6,11.1784586429932,13.6586952566991,12.932874735583,11.2153306410492,12.345868375887301,13.454226783752501,11.566177860427599,9.903853916923,12.495530605141099,679.6291,98.6447598,344.976951209999,256.28543843,139.42134672,457.066728639999,677.281545089999,46.9191789264,578.27645578,214.83344834012237
2.186052948,0.00606719,0.050668779000000004,0.110107414,0.012726486,0.25753055399999997,0.013691962,0.018488096000000002,0.014797962,24727559.09,11797279.52,8008.508979591841,8005.4900030178505,8004.784925,8019.10425531915,8003.49064691,7906.07226477728,8004.40118483413,8005.49082568807,8001.24217603912,5.083333333333333,47.06666666666667,26.85,15.666666666666664,19.55,71.63333333333334,5.133333333333333,3.5166666666666666,34.56666666666667,19.28333333333333,17.8988899896138,16.3467710264672,16.0888384377915,15.3336295986518,15.8007953526911,14.7714302079381,14.059401903646501,15.3401225385299,15.8738993046764,641.9774,87.6549392,650.992008559969,383.948502339998,147.73351225,445.47224778,605.706294269999,42.302701583,552.54266995,225.485648254571
2.217814329,0.004992948,0.043432491,0.12299702900000001,0.010122371,0.229693676,0.021154432999999997,0.012720793999999999,0.00975871,25081647.44,11598652.04,8016.854125,8024.470000252759,8029.040168918929,8047.5390476190505,8018.36044107741,7923.047465139351,8025.2471031746,8029.26063829787,8034.819408502759,4.6,30.95,18.866666666666667,12.783333333333333,20.216666666666665,69.56666666666666,7.416666666666668,4.2,36.766666666666666,18.4,22.393161856012803,17.8213099388343,23.7447017061646,19.4604010898312,20.4363217060098,17.878425756615897,22.878454660131197,22.0721846952812,22.2317470323659,547.3245,58.07833547,273.442542769999,192.54748519,153.48751595,403.59393791,629.15549267,91.49224490220008,714.1979681,187.46091249909992
2.0691667209999998,0.0077666540000000004,0.030015933999999998,0.037763576,0.015023461,0.205221161,0.016462817,0.014121606,0.01048585,24405671.9,10413535.75,8109.92170212766,8107.69049733825,8112.572170678341,8111.79431279621,8105.62850410963,7984.95113644578,8111.303488372099,8112.786026200871,8112.313163573621,5.383333333333333,82.75,49.13333333333333,33.266666666666666,49.53333333333333,135.55,16.55,6.45,81.31666666666666,53.66666666666666,25.209174495233103,22.4521515565895,23.376298557530998,13.8430751423981,21.2985219144952,17.985519530885,21.054106248401197,21.692011857776297,23.924170175706397,628.5982,139.04089866,1464.3997245000198,578.0949484399949,517.766658599998,1368.34403879,1995.5349459899899,143.1821410579,1512.37215089,523.2850494622144
1.799420012,0.009926469,0.029072136000000002,0.07299829599999999,0.022510758,0.127958715,0.016322055,0.024307217000000002,0.016173645,21426096.72,10179248.0,8144.747525773199,8123.18502975297,8144.4849502878005,8136.89656862745,8140.60623697912,7988.79862700402,8144.2432122905,8147.9163090128795,8140.477358490559,5.166666666666667,81.88333333333334,38.016666666666666,24.93333333333333,42.81666666666667,113.91666666666669,13.883333333333333,5.966666666666668,55.3,41.11666666666667,20.529775328701,25.099321899105,23.030074454212304,15.6925553565677,21.6096820348141,16.9392022393084,19.9026403404245,19.6109512669262,24.0530768367159,648.7484,142.82834832,799.579749869976,460.849175119999,245.92497726,996.2995234299989,1299.03932855,104.70234642950001,1005.11871549,409.2486965350402
2.2309967,0.007202088000000001,0.07759345299999999,0.06775196,0.013410863,0.374613194,0.047510035,0.039887611,0.017513964,20750870.21,9911911.889,8087.9118627451,8064.00025012295,8084.33293805309,8101.4366071428585,8081.61237997655,7932.045503326809,8081.013647959179,8078.3497706421995,8083.326827242529,5.366666666666667,58.75,17.666666666666668,10.866666666666667,26.43333333333333,84.85,7.466666666666668,6.533333333333332,45.55,23.98333333333333,16.949695152954,17.628806373712802,17.8870196624097,14.5129205901288,15.9014390452807,18.9232973660454,16.4969054620628,16.0507393183631,18.0383742462375,729.414,151.83606496,475.332734869991,145.37467032,127.46879326,531.699084869998,894.2830601999989,144.30304680540002,744.59898542,217.93529450000003
2.236413006,0.009176806,0.07740272299999999,0.085122895,0.007910544,0.36007456299999996,0.03564762,0.019071656,0.029109086,21452758.98,9974080.866,8081.772,8066.339260036559,8080.268300970871,8101.017204301071,8076.864212132758,7926.57364391133,8082.30794238682,8082.3298611111095,8076.40118845501,4.85,19.183333333333334,8.516666666666667,3.95,13.966666666666667,62.85,4.7,4.05,26.6,15.783333333333333,12.8758812262673,11.3237613103177,10.4865450180237,13.5854671729619,9.35955890980517,12.2675116184692,10.4690839634122,9.19811546728199,10.017062749797901,643.8593,180.67787997,101.77951752,51.60734192,45.59925637,287.87559282,466.55589249,130.3577486791,492.93761246,115.35681088560688
2.2074161130000003,0.005280551,0.043117202,0.102855005,0.0062053080000000005,0.21710705800000002,0.019704199,0.017069025,0.013042334,21918011.78,11098330.67,8044.265319148941,8032.67951676376,8042.471927083349,8067.96500000001,8039.64949714693,7910.950277655809,8044.47653846154,8042.894067796609,8038.37680995475,5.016666666666667,42.266666666666666,14.466666666666667,6.7666666666666675,19.2,68.71666666666667,7.85,4.333333333333333,42.4,18.15,14.3449581752412,13.3841297723421,15.2609216755706,13.2863898959429,15.2454443455975,12.7487463428003,15.7481723523155,14.304510629072402,17.4324678091798,592.1643,159.64482513,230.062381490001,141.38132369,106.28779493,455.31823622,532.666552489999,139.3837554034,696.071132560001,187.5922443844716
1.068569041,0.005909345999999999,0.047793793,0.117381741,0.004524794,0.200938153,0.028201694,0.010564336,0.014003506,21919683.06,10313343.77,8069.10692307692,8080.824580807679,8089.9742709867505,8109.50149253731,8083.699006519681,7934.2861950367405,8084.336683673459,8086.66666666667,8085.66320630749,4.283333333333333,29.98333333333333,12.566666666666665,5.066666666666666,15.633333333333333,72.05,6.633333333333333,3.2666666666666666,29.61666666666667,19.883333333333333,8.888004974135681,13.4250276914185,14.145607744770201,12.8749638708718,13.085356765846901,20.537752169086698,13.558607892941898,10.879313548052401,14.388578701006,574.3823,102.64719579999999,121.160943549999,108.76046881,76.12434308,239.98063397,686.2516029099991,68.4793209397,299.14632605,118.65386659532179
1.893346467,0.012941471999999999,0.053362917999999995,0.13544535,0.015911107,0.393060843,0.06769766299999999,0.05916503,0.02421006,21682658.04,10033069.43,8096.1197849462405,8082.77182684902,8102.909221698101,8113.69545454545,8097.68630872482,7940.17103286207,8100.96139013453,8098.46698113208,8094.28239910313,5.216666666666667,43.68333333333333,14.516666666666667,9.766666666666667,17.316666666666666,73.95,3.75,3.716666666666667,31.266666666666666,18.816666666666674,30.003685098420895,22.239736667763,22.307521599977,16.1974093938987,20.0636579492774,16.753500540596498,19.587380344423302,21.0774121336002,24.2223990781523,657.2258,110.53726362,262.81296141,137.41996364,101.76442083,285.65165191,450.965172709998,48.173125363500006,519.184461500001,108.55169028659107
2.231434342,0.006925776,0.0730425,0.103635017,0.006054091,0.271523155,0.10491559199999999,0.031536187,0.016033205,21354500.16,10732485.43,8062.830761904759,8055.67261307495,8062.14550387596,8065.958536585359,8059.72732928138,7909.275369428159,8065.683227848109,8063.6095890411,8054.270731707321,5.433333333333334,29.9,16.366666666666667,16.3,13.166666666666664,59.9,2.8666666666666667,2.6333333333333333,19.15,16.666666666666668,13.7447069307364,18.5314248680825,16.2237011661499,22.3796587065792,14.5325118106599,14.284340074649801,14.1631603951484,14.4908368018433,13.8609929410775,687.2243,84.9247865400001,407.79230827999,160.33235844,151.148510989999,204.16589579,395.409573989999,35.866865084299995,229.20121599,114.50910584298248
1.8458732130000002,0.004876006,0.080940528,0.131597901,0.006539807,0.268343881,0.102144111,0.030456165,0.023362914,21108656.76,11430181.38,7989.8408411214905,7980.68502487232,7982.336274089929,8002.5576,7986.90127083332,7836.78955808893,7986.9705668016195,7981.875827814571,7978.187359999999,5.466666666666668,54.35,38.11666666666667,18.766666666666666,20.566666666666666,84.58333333333333,9.283333333333333,4.116666666666667,41.583333333333336,25.53333333333333,21.5598722354045,20.815784623219198,22.494939271494,24.994868067487896,23.314083274702398,26.4336930594139,21.971075063488602,18.6352907626942,24.7966816438498,675.4615,107.93881118,1437.4272468100198,398.786055469998,243.75804291,349.83099061,939.066639979996,35.2953014533,783.73469896,234.96019954693736
1.998502851,0.004110346,0.06787858599999999,0.129416476,0.016932911999999998,0.405502818,0.088244415,0.057773312,0.034684799,20851506.57,11806290.99,7999.975346534649,7992.26897947015,8004.303256637159,8023.54363636364,8002.21050101833,7829.34455387407,8010.337870967741,7999.7,7997.919703389829,5.25,20.83333333333333,12.566666666666665,14.2,10.6,48.36666666666667,3.033333333333333,2.583333333333333,13.966666666666667,15.383333333333333,13.9104393576818,12.178171289021803,12.4160679968881,14.8603095980426,13.5078161806592,24.6298672151007,12.994092863071302,12.447800097717199,14.770522570132199,698.9463,98.19055055,130.12770914,98.1049162700003,117.79265702,230.02540202,345.008554340001,71.72219402340001,226.06659219999997,102.69791055944191
2.18605151,0.005106787,0.06514596,0.079271766,0.013225158,0.399622635,0.097273742,0.027216353999999998,0.021347069,21343936.63,11482628.94,8036.5459223301,8028.5164935660305,8036.97187931035,8055.4257142857205,8038.508454935641,7869.356784490541,8040.679038461541,8037.93439716312,8037.57029478458,5.4,27.7,15.333333333333336,16.383333333333333,11.066666666666665,43.85,2.15,1.7333333333333334,15.716666666666667,17.166666666666668,20.5513562076725,15.612203155615498,18.8712556133802,19.7611077153566,18.2034621511468,17.7076695228307,23.327334458189803,17.9625514560867,20.0846323452089,708.971,106.41364373,159.081695609999,153.02174004,120.81927096,270.02504089,289.218859550001,34.8885043132,291.71897445,162.8085114535584
2.247367007,0.002294085,0.09120478900000001,0.068208175,0.014191475,0.519850911,0.089495464,0.035761998999999996,0.017313521000000002,21750337.95,11450913.63,8034.994423076921,8034.812535836559,8034.76722891567,8056.34666666667,8031.89080998472,7852.265656671751,8043.07237113402,8033.44758064516,8035.265044247791,5.4833333333333325,13.033333333333333,8.633333333333333,12.35,7.7,39.23333333333333,3.1,1.6166666666666667,8.083333333333334,13.583333333333332,12.087268742936999,6.90520487066893,11.548265870485402,7.51493837731192,9.74032824749118,15.2938560399374,9.00026894961724,7.65885551641096,9.371999385113769,700.0443,66.10659001,107.10410006,64.19443049,96.8548833900001,74.77468802,147.26309694,33.7997732503,78.07362622,75.3306203798041
2.212155825,0.0018495270000000001,0.099183768,0.10269139099999999,0.00963311,0.533393645,0.09487143699999999,0.035041124,0.028668534,21990413.05,11581527.09,8023.370744680849,8039.83876367295,8025.378800705459,8051.04642857143,8022.16128216312,7836.83861305923,8024.90893129771,8024.45833333333,8026.47603305785,5.166666666666667,37.06666666666667,14.7,11.533333333333333,10.85,44.25,3.216666666666667,2.183333333333333,12.416666666666664,14.783333333333333,11.0051321588679,23.5853891275276,12.073144702827198,13.5786456021651,11.8764397919197,19.6970584072913,13.747247569851902,11.3653728244261,11.807748814634,664.6844,90.30616985,208.452437099999,164.48292195,97.69599659000009,84.74788057,231.07872311,31.647279245100002,104.76464098,100.36836154063292
2.214219337,0.002473955,0.071924239,0.074902459,0.002584877,0.44461613299999997,0.07626033900000001,0.034015604,0.037281233999999996,22144881.34,12145623.74,8022.719010989009,8030.80946416562,8020.459211009159,8052.04545454545,8019.5886931491195,7836.864559781129,8025.324907975459,8024.970588235291,8028.49276595746,5.05,12.316666666666665,9.35,10.016666666666667,10.233333333333333,32.18333333333333,2.65,2.716666666666667,9.6,11.666666666666668,6.70996688975128,9.6599920512201,7.37038166799193,5.0006931359129805,6.45176900189776,17.4224647590319,7.64877891784595,5.01218604733312,9.38741147753731,660.9362,43.82360106,49.7127220300001,75.84206020000009,80.71574036,64.7668655800001,150.19077889,37.3625949599,95.27797084,107.2032921730617
1.93501827,0.0012513939999999999,0.073112835,0.048854119,0.0048818329999999995,0.441433595,0.050089942,0.04141167,0.043674162,21644972.16,12665579.53,7994.150595238091,7992.98125940495,7993.7342244898,8013.08474576271,7993.53095302923,7817.2434084918705,7996.53168067227,7991.73484848485,7987.85015479876,4.95,19.3,14.7,10.15,9.483333333333333,30.36666666666667,4.333333333333333,1.9833333333333332,14.283333333333333,11.35,11.4128021929778,15.8611255818207,10.839409666115301,9.319904793750311,9.74448705736013,13.695695591539,9.8576314159337,11.018262431417,12.005025799800698,638.0501,101.67642483,187.522556069999,137.77498267,102.31618486,85.71203808,185.28656783,25.6051883733,328.21327927,86.25995866602041
1.7920905280000001,0.003257178,0.084344806,0.109856088,0.006217765,0.141831772,0.075958253,0.049835265,0.022735751000000002,21378797.79,12630568.0,7984.4880681818095,7980.0293330512595,7980.6650183150205,8000.360975609749,7980.70076815641,7806.69553018777,7978.190439560441,7973.856060606059,7977.02915360501,4.916666666666667,27.6,16.8,11.45,11.516666666666667,33.65,7.116666666666667,3.033333333333333,16.3,13.833333333333332,18.3573722789147,20.378514981872602,18.5282665130083,13.915402943027502,18.0004634429184,12.624868673670198,15.2060803426858,15.0565000406201,16.5794560006198,618.2318,90.81517296,419.70304923999703,166.98941634,119.1137908,153.03116335,192.45442684,54.4183294036,250.79298179,121.06561106655008
1.759816016,0.0027590220000000003,0.08846056199999999,0.079830295,0.014597128000000001,0.132696421,0.055280129000000004,0.038613427,0.035179428,21368417.31,12939206.91,7981.058367346941,7974.845262476609,7982.67977917981,7996.72972972973,7979.71520833332,7796.6870804440905,7985.295999999999,7974.15740740741,7979.16523809524,5.283333333333333,12.7,11.166666666666664,6.716666666666668,7.45,27.15,5.166666666666667,1.1666666666666667,12.183333333333335,10.116666666666667,9.38360708109053,10.318588157254501,8.479278963812849,5.16510002420971,9.62153861497633,5.64413751101813,9.155986621958789,9.54094116974622,9.4659238333697,696.5537,108.13209429999999,68.0828933500001,124.46785927,62.6961122900001,105.6244991,121.53980804,2.8660780722,224.18955693,79.2671409793584
1.9941067190000001,0.003671217,0.060201183,0.1128057,0.004686259,0.1802226,0.042519425,0.027317168,0.02249239,21536983.65,12876032.59,8007.162045454549,8014.9038739567795,8010.8840148699,8020.07826086957,8005.330681564291,7814.642224238821,8009.131415929201,8006.3152173913,8014.00421052631,4.85,23.766666666666666,13.766666666666667,7.4,12.8,26.85,5.6,1.8833333333333333,18.133333333333333,9.383333333333333,17.4254547033781,22.2896629938442,17.2482312380799,16.7930529676913,16.258754488056802,15.604535367766099,17.2143602791681,15.713199682711801,19.643209680501602,608.9623,56.26509579,159.392034799999,105.51851666,77.6786877400001,160.87035893,201.64865743,39.43088909,217.94558915,95.05825849716351
2.238580331,0.003695849,0.090085993,0.081180324,0.004988337,0.252316221,0.08300423,0.052541702999999995,0.023931672999999997,21213453.77,12000756.35,8045.2406741572995,8060.33969944371,8052.404546899829,8049.7593220339,8048.453119358059,7851.03870368399,8048.421894736841,8048.12222222222,8057.3912017167295,5.016666666666667,31.33333333333333,18.53333333333333,12.583333333333336,15.366666666666667,33.81666666666667,6.95,1.5833333333333333,23.83333333333333,14.55,15.328215129511198,19.439849903473,21.6422489757196,17.5307819786436,22.2823024470159,13.4456362696644,17.7684973645245,19.5987173616597,19.168810574724397,664.1299,67.14400851,214.50087619,205.96141523,131.91190546,220.53577889,338.43383673,15.3733139027,339.18181617,131.6770848273087
2.263628135,0.005578013000000001,0.08155794400000001,0.108543319,0.017693346999999998,0.14549955,0.081840555,0.047789116,0.016455666,20953236.82,10815416.32,8104.122553191491,8096.077577249041,8105.57265129684,8099.488157894742,8099.79023181455,7894.51358699103,8105.963461538459,8099.80625,8100.444444444459,5.166666666666667,25.58333333333333,32.85,15.45,16.7,41.583333333333336,10.466666666666667,1.7333333333333334,32.2,15.816666666666665,12.355998666962302,12.3225944790588,11.070186722386,10.066856072072099,9.19486890817967,14.380773897890998,11.7715803703345,8.90323470099635,9.833633444061169,668.4139,64.01262292,328.129661939997,286.403000579999,206.10429706,192.53517359,400.35800122,23.924204,410.25954038,121.5505132296542
2.224997631,0.003421762,0.078703567,0.084948193,0.008765437,0.15554749199999998,0.051497004000000006,0.032580161,0.024710303,21148444.85,10955115.85,8118.792352941171,8110.33119220361,8126.77203033838,8115.453521126759,8117.892096195291,7905.995671545799,8114.4193430657,8121.6,8128.647133757959,4.816666666666666,31.8,37.18333333333333,18.633333333333333,18.883333333333333,44.03333333333333,12.633333333333333,2.283333333333333,35.43333333333333,16.7,17.841182007051803,15.6233976019705,17.9314273888362,16.588066546542002,18.461024388269898,16.8214679560504,18.326834637535,14.546898119460401,19.745988229358197,654.7719,86.3860667,345.63332896999606,413.064785039998,176.13579933,370.730136309999,395.49851956,39.71803597,455.78062159,156.8888555008321
2.232653774,0.004403673,0.065286799,0.054881034,0.008861969,0.14500243,0.093042666,0.044401820999999994,0.033354834,21100234.5,11244763.69,8090.56891304348,8075.78766332384,8092.60661870505,8065.78301886792,8086.258857526899,7872.51496215451,8089.78204819277,8093.052884615379,8087.98660907127,5.083333333333333,33.63333333333333,18.183333333333334,13.8,15.283333333333333,40.083333333333336,6.566666666666666,1.3833333333333333,23.55,11.999999999999998,14.7895632518889,12.847186440732,14.5101707338753,19.1341492526513,16.0889553834498,14.3311659898773,14.139627739784201,16.618287863550698,15.1020451757858,630.6953,21.27498248,148.294889030003,191.09376647,148.05446265,301.56139805,363.24873240999904,12.60215392,258.29497605,125.8488371381452
2.239436845,0.0024505079999999997,0.072318729,0.09140437900000001,0.013650332,0.141201018,0.08569258699999999,0.034078078,0.025612217000000003,20951325.46,11923467.29,8069.885894736841,8047.48144505302,8065.149639738001,8060.17166666667,8062.21128457288,7862.281133872141,8071.23051948052,8068.5474137931005,8066.97639902678,5.1,106.53333333333332,16.633333333333333,17.633333333333333,19.066666666666666,42.65,7.616666666666667,2.566666666666667,21.63333333333333,14.95,17.4693432080161,14.152802139038599,15.8845847387432,11.952194206407599,15.2471673620929,9.800737586652259,15.698161866552901,13.4582245851251,14.5820471793804,626.5427,67.08761225,207.44387610997398,173.65984852,152.90405933,143.50048747,303.69711696,20.3755885939,248.87794344,112.27957690254351
2.220802381,0.0037262909999999996,0.06913359200000001,0.08601411099999999,0.005977341999999999,0.13830491,0.05730815,0.033875131,0.025026535,21478066.97,11992891.9,8056.03551020409,8040.76237779351,8053.738970588241,8064.17818181818,8055.290521505401,7857.35002353052,8055.99842975206,8054.9375,8046.778240740741,5.466666666666668,42.71666666666667,17.6,11.266666666666667,15.983333333333333,43.7,4.733333333333333,2.0166666666666666,21.35,11.733333333333333,12.9708540909245,11.5747240712002,13.165445094890199,8.9140482335429,13.877078169678303,11.457134816845699,15.9613499861876,14.524841573224599,14.903245220450803,667.1554,21.36283179,113.545359429998,169.50459471,128.79989897,115.15492651,216.99169597,43.2309089206,241.50202224,97.0454397767041
2.246829396,0.005608792,0.083177843,0.042147229,0.005448857,0.136779579,0.065596393,0.031954502999999995,0.007426721999999999,22212217.58,11665767.21,8076.0849367088595,8065.944435296279,8076.39801734821,8049.95785123967,8075.868299681179,7878.6323776443905,8084.62990566037,8085.42578125,8082.438761467901,4.75,30.33333333333333,13.066666666666665,7.0166666666666675,15.9,45.18333333333333,4.7,1.7666666666666666,18.633333333333333,11.316666666666668,11.358765039000799,9.4507167123089,12.5299525035271,13.9019648000313,11.8811645648697,10.6609644877334,14.7172660210514,12.4150829676747,9.893303764482221,632.0977,62.96641181,150.816477189998,98.0585014600005,88.0795293600001,139.53836824,214.82804851999902,17.1369206098,171.06019808,118.6954379838768
